fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
16,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8444444444444444,0.8414716478655063,0.9192546583850932,0.6825236327899351,0.8416149068322981
17,0.8604651162790697,0.9090909090909091,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.857864054457777,0.8961038961038961,0.723326996768803,0.8593073593073592
18,0.7674418604651163,0.8181818181818182,0.7142857142857143,0.75,0.7826086956521738,0.7644707871564383,0.8398268398268398,0.5359591602564021,0.7662337662337663
19,0.8372093023255814,0.8636363636363636,0.8095238095238095,0.8260869565217391,0.8444444444444444,0.8361424514603951,0.7792207792207791,0.6746219776463768,0.8365800865800865
20,0.6976744186046512,0.7391304347826086,0.65,0.7083333333333334,0.723404255319149,0.6931340293252782,0.8239130434782609,0.3908334207517398,0.6945652173913044
21,0.8409090909090909,0.8260869565217391,0.8571428571428571,0.8636363636363636,0.8444444444444444,0.8414716478655063,0.8716356107660456,0.6825236327899351,0.8416149068322981
22,0.813953488372093,0.8181818181818182,0.8095238095238095,0.8181818181818182,0.8181818181818182,0.8138413004619895,0.8874458874458875,0.6277056277056277,0.8138528138528138
23,0.7441860465116279,0.6363636363636364,0.8571428571428571,0.8235294117647058,0.717948717948718,0.7385489458759964,0.8787878787878788,0.5045482736580449,0.7467532467532467
24,0.7906976744186046,0.8636363636363636,0.7142857142857143,0.76,0.8085106382978724,0.7854190708679775,0.8398268398268398,0.5855770085141944,0.788961038961039
25,0.7674418604651163,0.9130434782608695,0.6,0.7241379310344828,0.8076923076923076,0.7401527456927534,0.8260869565217391,0.5460973515891853,0.7565217391304347
26,0.8863636363636364,0.9130434782608695,0.8571428571428571,0.875,0.8936170212765957,0.8846517369293827,0.9275362318840581,0.7725894187328015,0.8850931677018633
27,0.7441860465116279,0.7727272727272727,0.7142857142857143,0.7391304347826086,0.7555555555555555,0.7429320641539521,0.8138528138528138,0.48807056260589954,0.7435064935064934
28,0.9069767441860465,0.9090909090909091,0.9047619047619048,0.9090909090909091,0.9090909090909091,0.906923823984585,0.9653679653679654,0.8138528138528138,0.9069264069264069
29,0.6744186046511628,0.7272727272727273,0.6190476190476191,0.6666666666666666,0.6956521739130435,0.6709817063202619,0.6926406926406926,0.3485913237440014,0.6731601731601732
30,0.7906976744186046,0.782608695652174,0.8,0.8181818181818182,0.8,0.7912565680749445,0.8521739130434782,0.5813462701261382,0.791304347826087
31,0.8863636363636364,0.9130434782608695,0.8571428571428571,0.875,0.8936170212765957,0.8846517369293827,0.9420289855072463,0.7725894187328015,0.8850931677018633
32,0.7906976744186046,0.7727272727272727,0.8095238095238095,0.8095238095238095,0.7906976744186046,0.7909115788387002,0.8203463203463204,0.5822510822510822,0.7911255411255411
33,0.813953488372093,0.9090909090909091,0.7142857142857143,0.7692307692307693,0.8333333333333333,0.8058229640253803,0.8701298701298701,0.6373241351470041,0.8116883116883117
34,0.8604651162790697,0.8181818181818182,0.9047619047619048,0.9,0.8571428571428572,0.8603834844182798,0.9545454545454546,0.724513635157202,0.8614718614718615
35,0.7209302325581395,0.782608695652174,0.65,0.72,0.7499999999999999,0.7132290320604687,0.7891304347826087,0.4373890473525387,0.716304347826087
36,0.7727272727272727,0.9130434782608695,0.6190476190476191,0.7241379310344828,0.8076923076923076,0.7518094115561123,0.8674948240165632,0.5606798254669992,0.7660455486542443
37,0.7441860465116279,0.7272727272727273,0.7619047619047619,0.7619047619047619,0.7441860465116279,0.7443873683187767,0.8311688311688312,0.48917748917748916,0.7445887445887446
38,0.7674418604651163,0.8181818181818182,0.7142857142857143,0.75,0.7826086956521738,0.7644707871564383,0.8225108225108225,0.5359591602564021,0.7662337662337663
39,0.813953488372093,0.8181818181818182,0.8095238095238095,0.8181818181818182,0.8181818181818182,0.8138413004619895,0.8658008658008658,0.6277056277056277,0.8138528138528138
40,0.7674418604651163,0.782608695652174,0.75,0.782608695652174,0.782608695652174,0.7661308776828738,0.8521739130434782,0.532608695652174,0.7663043478260869
41,0.9318181818181818,0.9130434782608695,0.9523809523809523,0.9545454545454546,0.9333333333333332,0.9325048082403137,0.9565217391304348,0.8645299348672512,0.9327122153209109
42,0.8372093023255814,0.8181818181818182,0.8571428571428571,0.8571428571428571,0.8372093023255814,0.8374357893586238,0.9285714285714285,0.6753246753246753,0.8376623376623377
