fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
27,0.7906976744186046,0.7727272727272727,0.8095238095238095,0.8095238095238095,0.7906976744186046,0.7909115788387002,0.8333333333333333,0.5822510822510822,0.7911255411255411
28,0.9069767441860465,1.0,0.8095238095238095,0.8461538461538461,0.9166666666666666,0.8997354108424374,0.9415584415584416,0.8276362032811789,0.9047619047619048
29,0.7209302325581395,0.7272727272727273,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7207499701564473,0.7424242424242425,0.44155844155844154,0.7207792207792207
30,0.813953488372093,0.7391304347826086,0.9,0.8947368421052632,0.8095238095238095,0.8156086017841816,0.8434782608695652,0.6419275178827458,0.8195652173913044
31,0.7954545454545454,0.8695652173913043,0.7142857142857143,0.7692307692307693,0.8163265306122449,0.7881104062391006,0.9254658385093167,0.5931337224245288,0.7919254658385093
32,0.7441860465116279,0.7272727272727273,0.7619047619047619,0.7619047619047619,0.7441860465116279,0.7443873683187767,0.8419913419913421,0.48917748917748916,0.7445887445887446
33,0.8372093023255814,0.8636363636363636,0.8095238095238095,0.8260869565217391,0.8444444444444444,0.8361424514603951,0.8917748917748918,0.6746219776463768,0.8365800865800865
34,0.9069767441860465,0.8636363636363636,0.9523809523809523,0.95,0.9047619047619048,0.906923823984585,0.9632034632034632,0.8177893426774406,0.9080086580086579
35,0.6976744186046512,0.7391304347826086,0.65,0.7083333333333334,0.723404255319149,0.6931340293252782,0.7934782608695652,0.3908334207517398,0.6945652173913044
36,0.7727272727272727,0.9130434782608695,0.6190476190476191,0.7241379310344828,0.8076923076923076,0.7518094115561123,0.8240165631469979,0.5606798254669992,0.7660455486542443
37,0.7674418604651163,0.7727272727272727,0.7619047619047619,0.7727272727272727,0.7727272727272727,0.7672969364884684,0.8398268398268398,0.5346320346320347,0.7673160173160173
38,0.7209302325581395,0.6818181818181818,0.7619047619047619,0.75,0.7142857142857143,0.7207499701564472,0.8073593073593074,0.4446865125964863,0.7218614718614718
39,0.813953488372093,0.7727272727272727,0.8571428571428571,0.85,0.8095238095238095,0.8138413004619895,0.9090909090909091,0.6312379276369634,0.8149350649350648
40,0.813953488372093,0.8695652173913043,0.75,0.8,0.8333333333333333,0.8075728530872482,0.9173913043478261,0.6264114497259976,0.8097826086956521
41,0.8636363636363636,0.8695652173913043,0.8571428571428571,0.8695652173913043,0.8695652173913043,0.8633316946034313,0.9440993788819876,0.7267080745341615,0.8633540372670807
42,0.813953488372093,0.7727272727272727,0.8571428571428571,0.85,0.8095238095238095,0.8138413004619895,0.9329004329004329,0.6312379276369634,0.8149350649350648
43,0.7906976744186046,0.7727272727272727,0.8095238095238095,0.8095238095238095,0.7906976744186046,0.7909115788387002,0.7857142857142857,0.5822510822510822,0.7911255411255411
44,0.7674418604651163,0.7727272727272727,0.7619047619047619,0.7727272727272727,0.7727272727272727,0.7672969364884684,0.8701298701298701,0.5346320346320347,0.7673160173160173
45,0.6511627906976745,0.7391304347826086,0.55,0.6538461538461539,0.693877551020408,0.6375905732760129,0.7347826086956522,0.2949589580549272,0.6445652173913043
46,0.8636363636363636,0.9565217391304348,0.7619047619047619,0.8148148148148148,0.8800000000000001,0.8536852276506269,0.9006211180124223,0.736969588236322,0.8592132505175983
47,0.8604651162790697,0.9090909090909091,0.8095238095238095,0.8333333333333334,0.8695652173913043,0.857864054457777,0.8809523809523809,0.723326996768803,0.8593073593073592
48,0.6744186046511628,0.7727272727272727,0.5714285714285714,0.6538461538461539,0.7083333333333333,0.6644986392449886,0.8398268398268398,0.35185603294574186,0.672077922077922
49,0.8604651162790697,0.8636363636363636,0.8571428571428571,0.8636363636363636,0.8636363636363636,0.8603834844182797,0.8961038961038961,0.7207792207792207,0.8603896103896104
50,0.8372093023255814,0.8260869565217391,0.85,0.8636363636363636,0.8444444444444444,0.8379581809633928,0.8978260869565218,0.6746219776463768,0.8380434782608696
