fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
20,0.8780487804878049,0.85,0.9047619047619048,0.8947368421052632,0.8717948717948718,0.8769536014223438,0.9285714285714286,0.756565400534509,0.8773809523809524
21,0.8333333333333334,0.8095238095238095,0.8571428571428571,0.85,0.8292682926829269,0.8329931278350429,0.8412698412698412,0.6674238124719146,0.8333333333333333
22,0.9024390243902439,0.9523809523809523,0.85,0.8695652173913043,0.909090909090909,0.8997354108424372,0.9404761904761905,0.8081743918926565,0.9011904761904761
23,0.8292682926829268,0.75,0.9047619047619048,0.8823529411764706,0.8108108108108107,0.823754471047914,0.9285714285714286,0.6643209783517638,0.8273809523809523
24,0.7317073170731707,0.75,0.7142857142857143,0.7142857142857143,0.7317073170731706,0.7319250547113999,0.8333333333333334,0.4642857142857143,0.7321428571428572
25,0.8536585365853658,0.85,0.8571428571428571,0.85,0.85,0.8535639569308374,0.942857142857143,0.7071428571428572,0.8535714285714285
26,0.8571428571428571,0.8095238095238095,0.9047619047619048,0.8947368421052632,0.8500000000000001,0.8558190836005443,0.947845804988662,0.7175473098524098,0.8571428571428572
27,0.8048780487804879,0.8571428571428571,0.75,0.782608695652174,0.8181818181818182,0.8017837257372731,0.888095238095238,0.6115266170107638,0.8035714285714286
28,0.8048780487804879,0.85,0.7619047619047619,0.7727272727272727,0.8095238095238095,0.8047478161629564,0.8952380952380952,0.6133669020106273,0.805952380952381
29,0.8536585365853658,0.85,0.8571428571428571,0.85,0.85,0.8535639569308374,0.9428571428571428,0.7071428571428572,0.8535714285714285
30,0.7804878048780488,0.75,0.8095238095238095,0.7894736842105263,0.7692307692307692,0.7791937224739797,0.8928571428571429,0.5608607858852039,0.7797619047619048
31,0.8571428571428571,0.9523809523809523,0.7619047619047619,0.8,0.8695652173913043,0.8518354199999199,0.9251700680272108,0.7276068751089989,0.8571428571428571
32,0.8048780487804879,0.8095238095238095,0.8,0.8095238095238095,0.8095238095238095,0.8047478161629565,0.8571428571428572,0.6095238095238096,0.8047619047619048
33,0.9024390243902439,0.9,0.9047619047619048,0.9,0.9,0.9023778112773575,0.930952380952381,0.8047619047619048,0.9023809523809524
34,0.9024390243902439,0.95,0.8571428571428571,0.8636363636363636,0.9047619047619048,0.9023778112773575,0.9452380952380952,0.8090715166599324,0.9035714285714285
35,0.7804878048780488,0.7,0.8571428571428571,0.8235294117647058,0.7567567567567567,0.7745966692414834,0.861904761904762,0.5652767597611372,0.7785714285714285
36,0.7857142857142857,0.9047619047619048,0.6666666666666666,0.7307692307692307,0.8085106382978723,0.7766431633476233,0.8956916099773242,0.5883484054145521,0.7857142857142857
37,0.7560975609756098,0.6666666666666666,0.85,0.8235294117647058,0.7368421052631577,0.752772652709081,0.9023809523809524,0.5242096447357555,0.7583333333333333
38,0.7560975609756098,0.75,0.7619047619047619,0.75,0.75,0.7559289460184544,0.8571428571428571,0.5119047619047619,0.7559523809523809
39,0.8536585365853658,0.95,0.7619047619047619,0.7916666666666666,0.8636363636363635,0.8507699593953254,0.9500000000000001,0.7222980819170087,0.8559523809523809
40,0.8536585365853658,0.75,0.9523809523809523,0.9375,0.8333333333333334,0.8451542547285166,0.9571428571428572,0.7197263037995432,0.8511904761904762
41,0.7857142857142857,0.9047619047619048,0.6666666666666666,0.7307692307692307,0.8085106382978723,0.7766431633476233,0.8911564625850339,0.5883484054145521,0.7857142857142857
42,0.8780487804878049,0.7619047619047619,1.0,1.0,0.8648648648648648,0.8728715609439694,0.9428571428571428,0.7807200583588265,0.8809523809523809
43,0.7317073170731707,0.8,0.6666666666666666,0.6956521739130435,0.7441860465116279,0.7302967433402214,0.8404761904761904,0.4700361448396459,0.7333333333333334
44,0.8048780487804879,0.8,0.8095238095238095,0.8,0.8000000000000002,0.8047478161629565,0.8952380952380952,0.6095238095238096,0.8047619047619048
45,0.8048780487804879,0.9,0.7142857142857143,0.75,0.8181818181818182,0.8017837257372732,0.930952380952381,0.6232538633263821,0.8071428571428572
46,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.8235294117647058,0.7368421052631577,0.7559289460184544,0.8503401360544218,0.5335783750799326,0.7619047619047619
47,0.7804878048780488,0.8095238095238095,0.75,0.7727272727272727,0.7906976744186046,0.7791937224739797,0.8976190476190475,0.5608607858852039,0.7797619047619048
48,0.6829268292682927,0.75,0.6190476190476191,0.6521739130434783,0.6976744186046512,0.6813851438692469,0.8428571428571429,0.37171225739869956,0.6845238095238095
49,0.8780487804878049,0.8,0.9523809523809523,0.9411764705882353,0.8648648648648648,0.8728715609439694,0.9380952380952381,0.7633651969423905,0.8761904761904762
50,0.8048780487804879,0.85,0.7619047619047619,0.7727272727272727,0.8095238095238095,0.8047478161629564,0.8976190476190475,0.6133669020106273,0.805952380952381
