fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
18,0.8292682926829268,0.8,0.8571428571428571,0.8421052631578947,0.8205128205128205,0.828078671210825,0.9214285714285715,0.6587130932098565,0.8285714285714285
19,0.8292682926829268,0.85,0.8095238095238095,0.8095238095238095,0.8292682926829269,0.8295150620062532,0.9,0.6595238095238095,0.8297619047619047
20,0.8536585365853658,0.85,0.8571428571428571,0.85,0.85,0.8535639569308374,0.9428571428571428,0.7071428571428572,0.8535714285714285
21,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9591836734693877,0.9047619047619048,0.9523809523809523
22,0.9024390243902439,0.9523809523809523,0.85,0.8695652173913043,0.909090909090909,0.8997354108424372,0.9547619047619049,0.8081743918926565,0.9011904761904761
23,0.7073170731707317,0.5,0.9047619047619048,0.8333333333333334,0.625,0.6725927091345493,0.8,0.44466674790682736,0.7023809523809523
24,0.8292682926829268,0.8,0.8571428571428571,0.8421052631578947,0.8205128205128205,0.828078671210825,0.9190476190476191,0.6587130932098565,0.8285714285714285
25,0.8048780487804879,0.8,0.8095238095238095,0.8,0.8000000000000002,0.8047478161629565,0.8761904761904762,0.6095238095238096,0.8047619047619048
26,0.8333333333333334,0.9047619047619048,0.7619047619047619,0.7916666666666666,0.8444444444444444,0.8302664654363188,0.9160997732426304,0.6735753140545634,0.8333333333333333
27,0.9024390243902439,0.8571428571428571,0.95,0.9473684210526315,0.9,0.9023778112773575,0.9285714285714285,0.8090715166599324,0.9035714285714285
28,0.926829268292683,0.95,0.9047619047619048,0.9047619047619048,0.9268292682926829,0.9271050693011065,0.9452380952380952,0.8547619047619047,0.9273809523809524
29,0.8536585365853658,0.85,0.8571428571428571,0.85,0.85,0.8535639569308374,0.9404761904761905,0.7071428571428572,0.8535714285714285
30,0.8292682926829268,0.7,0.9523809523809523,0.9333333333333333,0.8,0.816496580927726,0.9095238095238095,0.677007709217139,0.8261904761904761
31,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9387755102040816,0.7142857142857143,0.8571428571428571
32,0.9024390243902439,0.9047619047619048,0.9,0.9047619047619048,0.9047619047619048,0.9023778112773575,0.9500000000000001,0.8047619047619048,0.9023809523809524
33,0.8536585365853658,0.9,0.8095238095238095,0.8181818181818182,0.8571428571428572,0.8535639569308375,0.8976190476190475,0.7112192093352798,0.8547619047619048
34,0.8048780487804879,0.9,0.7142857142857143,0.75,0.8181818181818182,0.8017837257372732,0.9071428571428571,0.6232538633263821,0.8071428571428572
35,0.8048780487804879,0.8,0.8095238095238095,0.8,0.8000000000000002,0.8047478161629565,0.8523809523809524,0.6095238095238096,0.8047619047619048
36,0.7380952380952381,0.5714285714285714,0.9047619047619048,0.8571428571428571,0.6857142857142857,0.7190318509781667,0.9115646258503401,0.5050762722761054,0.7380952380952381
37,0.7804878048780488,0.7142857142857143,0.85,0.8333333333333334,0.7692307692307692,0.7791937224739796,0.9309523809523809,0.5683600322805923,0.7821428571428571
38,0.926829268292683,0.95,0.9047619047619048,0.9047619047619048,0.9268292682926829,0.9271050693011065,0.9190476190476191,0.8547619047619047,0.9273809523809524
39,0.7804878048780488,0.9,0.6666666666666666,0.72,0.7999999999999999,0.7745966692414834,0.9095238095238095,0.5806605434043772,0.7833333333333333
40,0.8536585365853658,0.9,0.8095238095238095,0.8181818181818182,0.8571428571428572,0.8535639569308375,0.9452380952380952,0.7112192093352798,0.8547619047619048
41,0.9285714285714286,0.9523809523809523,0.9047619047619048,0.9090909090909091,0.9302325581395349,0.9282661280770441,0.9727891156462585,0.8581163303210331,0.9285714285714286
42,0.8536585365853658,0.7619047619047619,0.95,0.9411764705882353,0.8421052631578947,0.8507699593953254,0.9595238095238094,0.7222980819170087,0.8559523809523809
43,0.8292682926829268,0.75,0.9047619047619048,0.8823529411764706,0.8108108108108107,0.823754471047914,0.9214285714285715,0.6643209783517638,0.8273809523809523
44,0.8292682926829268,0.85,0.8095238095238095,0.8095238095238095,0.8292682926829269,0.8295150620062532,0.8976190476190476,0.6595238095238095,0.8297619047619047
45,0.8780487804878049,0.85,0.9047619047619048,0.8947368421052632,0.8717948717948718,0.8769536014223438,0.9214285714285714,0.756565400534509,0.8773809523809524
46,0.8809523809523809,0.8095238095238095,0.9523809523809523,0.9444444444444444,0.8717948717948718,0.878051853075513,0.9569160997732427,0.769800358919501,0.8809523809523809
47,0.7560975609756098,0.6666666666666666,0.85,0.8235294117647058,0.7368421052631577,0.752772652709081,0.888095238095238,0.5242096447357555,0.7583333333333333
48,0.8292682926829268,0.85,0.8095238095238095,0.8095238095238095,0.8292682926829269,0.8295150620062532,0.9142857142857143,0.6595238095238095,0.8297619047619047
49,0.8292682926829268,0.85,0.8095238095238095,0.8095238095238095,0.8292682926829269,0.8295150620062532,0.919047619047619,0.6595238095238095,0.8297619047619047
50,0.8292682926829268,0.9,0.7619047619047619,0.782608695652174,0.8372093023255814,0.828078671210825,0.9238095238095239,0.6666839197215386,0.8309523809523809
