fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
15,0.6976744186046512,0.5652173913043478,0.85,0.8125,0.6666666666666667,0.6931340293252782,0.817391304347826,0.42846226372129004,0.7076086956521739
16,0.5909090909090909,0.7391304347826086,0.42857142857142855,0.5862068965517241,0.6538461538461539,0.5628234059946368,0.6231884057971016,0.17671231853240055,0.5838509316770186
17,0.6511627906976745,0.5909090909090909,0.7142857142857143,0.6842105263157895,0.6341463414634148,0.6496752435470526,0.7792207792207793,0.30719610404940123,0.6525974025974026
18,0.5581395348837209,0.5454545454545454,0.5714285714285714,0.5714285714285714,0.5581395348837208,0.5582905262390825,0.6341991341991342,0.11688311688311688,0.5584415584415584
19,0.6046511627906976,0.5909090909090909,0.6190476190476191,0.6190476190476191,0.6046511627906977,0.6048147367590061,0.6688311688311688,0.20995670995670995,0.604978354978355
20,0.6511627906976745,0.7391304347826086,0.55,0.6538461538461539,0.693877551020408,0.6375905732760129,0.6869565217391304,0.2949589580549272,0.6445652173913043
21,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6976744186046512,0.7049073768502414,0.751552795031056,0.415370655232689,0.7070393374741201
22,0.6744186046511628,0.7727272727272727,0.5714285714285714,0.6538461538461539,0.7083333333333333,0.6644986392449886,0.7813852813852814,0.35185603294574186,0.672077922077922
23,0.5581395348837209,0.4090909090909091,0.7142857142857143,0.6,0.4864864864864865,0.5405624776173354,0.645021645021645,0.12939849425475897,0.5616883116883117
24,0.5813953488372093,0.5909090909090909,0.5714285714285714,0.5909090909090909,0.5909090909090909,0.5810872031479765,0.7012987012987013,0.16233766233766234,0.5811688311688312
25,0.6046511627906976,0.6521739130434783,0.55,0.625,0.6382978723404256,0.5989120571285179,0.6956521739130435,0.2030587046363788,0.6010869565217392
26,0.6818181818181818,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.6956521739130435,0.6810052246069989,0.7349896480331263,0.36231884057971014,0.681159420289855
27,0.6511627906976745,0.5454545454545454,0.7619047619047619,0.7058823529411765,0.6153846153846153,0.6446583712203042,0.8095238095238095,0.31423620552387005,0.6536796536796536
28,0.6511627906976745,0.7272727272727273,0.5714285714285714,0.64,0.6808510638297872,0.6446583712203042,0.7727272727272727,0.3026577796814937,0.6493506493506493
29,0.627906976744186,0.5909090909090909,0.6666666666666666,0.65,0.6190476190476191,0.6276459144608478,0.6688311688311689,0.2581350975560091,0.6287878787878788
30,0.5348837209302325,0.4782608695652174,0.6,0.5789473684210527,0.5238095238095238,0.5356832289134413,0.5304347826086957,0.07860336953666276,0.5391304347826087
31,0.7954545454545454,0.8695652173913043,0.7142857142857143,0.7692307692307693,0.8163265306122449,0.7881104062391006,0.8405797101449275,0.5931337224245288,0.7919254658385093
32,0.6511627906976745,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6511627906976744,0.6513389472789296,0.6666666666666666,0.30303030303030304,0.6515151515151515
33,0.5348837209302325,0.5454545454545454,0.5238095238095238,0.5454545454545454,0.5454545454545454,0.5345224838248488,0.5584415584415585,0.06926406926406926,0.5346320346320346
34,0.6976744186046512,0.6818181818181818,0.7142857142857143,0.7142857142857143,0.6976744186046512,0.6978631577988531,0.8268398268398268,0.3961038961038961,0.698051948051948
35,0.5348837209302325,0.5217391304347826,0.55,0.5714285714285714,0.5454545454545454,0.5356832289134413,0.5956521739130435,0.07158368251553193,0.5358695652173913
36,0.6136363636363636,0.7391304347826086,0.47619047619047616,0.6071428571428571,0.6666666666666666,0.5932679611322392,0.6749482401656315,0.22357372715928564,0.6076604554865424
37,0.627906976744186,0.5909090909090909,0.6666666666666666,0.65,0.6190476190476191,0.6276459144608478,0.7402597402597403,0.2581350975560091,0.6287878787878788
38,0.6511627906976745,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6511627906976744,0.6513389472789296,0.658008658008658,0.30303030303030304,0.6515151515151515
39,0.6976744186046512,0.7727272727272727,0.6190476190476191,0.68,0.7234042553191491,0.6916321120039023,0.7965367965367965,0.39696418929239397,0.6958874458874459
40,0.6511627906976745,0.6956521739130435,0.6,0.6666666666666666,0.6808510638297872,0.6460582824697986,0.7065217391304347,0.2969460626940593,0.6478260869565218
41,0.6590909090909091,0.6956521739130435,0.6190476190476191,0.6666666666666666,0.6808510638297872,0.6562330545973509,0.7184265010351967,0.31568169797684364,0.6573498964803313
42,0.6976744186046512,0.6363636363636364,0.7619047619047619,0.7368421052631579,0.6829268292682926,0.6963106238227913,0.7402597402597403,0.4008800223056016,0.699134199134199
43,0.7209302325581395,0.6818181818181818,0.7619047619047619,0.75,0.7142857142857143,0.7207499701564472,0.7683982683982684,0.4446865125964863,0.7218614718614718
44,0.7906976744186046,0.8636363636363636,0.7142857142857143,0.76,0.8085106382978724,0.7854190708679775,0.8571428571428571,0.5855770085141944,0.788961038961039
45,0.46511627906976744,0.43478260869565216,0.5,0.5,0.46511627906976744,0.4662524041201569,0.45869565217391306,-0.06521739130434782,0.46739130434782605
