fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
1,0.6744186046511628,0.7142857142857143,0.6363636363636364,0.6521739130434783,0.6818181818181819,0.674199862463242,0.696969696969697,0.35141080507624767,0.6753246753246753
2,0.627906976744186,0.42857142857142855,0.8181818181818182,0.6923076923076923,0.5294117647058824,0.592156525463792,0.6926406926406926,0.2685663272412834,0.6233766233766234
3,0.6744186046511628,0.75,0.6086956521739131,0.625,0.6818181818181818,0.6756639246921763,0.6782608695652174,0.3602654437097043,0.6793478260869565
4,0.7209302325581395,0.65,0.782608695652174,0.7222222222222222,0.6842105263157895,0.7132290320604687,0.8217391304347826,0.4373890473525387,0.716304347826087
5,0.6428571428571429,0.7,0.5909090909090909,0.6086956521739131,0.6511627906976744,0.6431456783935997,0.725,0.2919059268087842,0.6454545454545455
6,0.6976744186046512,0.6666666666666666,0.7272727272727273,0.7,0.6829268292682926,0.6963106238227914,0.7272727272727273,0.394794855085661,0.696969696969697
7,0.7209302325581395,0.7142857142857143,0.7272727272727273,0.7142857142857143,0.7142857142857143,0.7207499701564473,0.829004329004329,0.44155844155844154,0.7207792207792207
8,0.6976744186046512,0.7,0.6956521739130435,0.6666666666666666,0.6829268292682926,0.6978227007909176,0.6695652173913044,0.394794855085661,0.6978260869565217
9,0.5813953488372093,0.55,0.6086956521739131,0.55,0.55,0.578604017178979,0.6456521739130435,0.15869565217391304,0.5793478260869566
10,0.6904761904761905,0.7,0.6818181818181818,0.6666666666666666,0.6829268292682926,0.6908492797077573,0.759090909090909,0.38138503569823695,0.6909090909090909
11,0.7209302325581395,0.8571428571428571,0.5909090909090909,0.6666666666666666,0.75,0.7116835718867666,0.7965367965367965,0.46334820431459367,0.724025974025974
12,0.6976744186046512,0.7142857142857143,0.6818181818181818,0.6818181818181818,0.6976744186046512,0.6978631577988531,0.735930735930736,0.3961038961038961,0.698051948051948
13,0.6744186046511628,0.6,0.7391304347826086,0.6666666666666666,0.631578947368421,0.6659416347320275,0.7326086956521739,0.34287784616580924,0.6695652173913043
14,0.627906976744186,0.65,0.6086956521739131,0.5909090909090909,0.6190476190476191,0.6290088822211046,0.6282608695652174,0.2581350975560091,0.6293478260869565
15,0.7142857142857143,0.75,0.6818181818181818,0.6818181818181818,0.7142857142857143,0.7150969419341943,0.7909090909090909,0.4318181818181818,0.7159090909090908
16,0.6511627906976745,0.5714285714285714,0.7272727272727273,0.6666666666666666,0.6153846153846153,0.6446583712203042,0.7056277056277057,0.3026577796814937,0.6493506493506493
17,0.6744186046511628,0.5714285714285714,0.7727272727272727,0.7058823529411765,0.6315789473684211,0.6644986392449886,0.7402597402597402,0.35185603294574186,0.672077922077922
18,0.7906976744186046,0.65,0.9130434782608695,0.8666666666666667,0.7428571428571429,0.770375402560054,0.8086956521739129,0.5892454029753107,0.7815217391304348
19,0.6511627906976745,0.6,0.6956521739130435,0.631578947368421,0.6153846153846154,0.6460582824697986,0.7282608695652174,0.2969460626940593,0.6478260869565218
20,0.5238095238095238,0.65,0.4090909090909091,0.5,0.5652173913043479,0.5156637382142465,0.6977272727272725,0.06077155435054971,0.5295454545454545
21,0.5581395348837209,0.5714285714285714,0.5454545454545454,0.5454545454545454,0.5581395348837208,0.5582905262390825,0.632034632034632,0.11688311688311688,0.5584415584415584
22,0.627906976744186,0.5714285714285714,0.6818181818181818,0.631578947368421,0.6,0.6241877839323592,0.6666666666666666,0.25490740548780105,0.6266233766233766
23,0.6744186046511628,0.65,0.6956521739130435,0.65,0.65,0.6724387801454332,0.8152173913043479,0.3456521739130435,0.6728260869565217
24,0.7906976744186046,0.65,0.9130434782608695,0.8666666666666667,0.7428571428571429,0.770375402560054,0.7956521739130435,0.5892454029753107,0.7815217391304348
25,0.6428571428571429,0.7,0.5909090909090909,0.6086956521739131,0.6511627906976744,0.6431456783935997,0.725,0.2919059268087842,0.6454545454545455
26,0.7674418604651163,0.6190476190476191,0.9090909090909091,0.8666666666666667,0.7222222222222222,0.750180353495453,0.8354978354978355,0.5539163613712489,0.7640692640692641
27,0.6744186046511628,0.8571428571428571,0.5,0.6206896551724138,0.7200000000000001,0.6546536707079771,0.7619047619047619,0.3809780369029069,0.6785714285714286
28,0.6046511627906976,0.6,0.6086956521739131,0.5714285714285714,0.5853658536585366,0.6043321862224019,0.7043478260869566,0.2082434400451838,0.6043478260869566
29,0.6744186046511628,0.65,0.6956521739130435,0.65,0.65,0.6724387801454332,0.7239130434782609,0.3456521739130435,0.6728260869565217
30,0.6428571428571429,0.5,0.7727272727272727,0.6666666666666666,0.5714285714285715,0.621581560508061,0.7272727272727273,0.28426762180748055,0.6363636363636364
31,0.6744186046511628,0.6190476190476191,0.7272727272727273,0.6842105263157895,0.6500000000000001,0.6709817063202619,0.8008658008658007,0.3485913237440014,0.6731601731601732
32,0.627906976744186,0.6666666666666666,0.5909090909090909,0.6086956521739131,0.6363636363636365,0.6276459144608478,0.7294372294372293,0.2581350975560091,0.6287878787878788
33,0.6511627906976745,0.6,0.6956521739130435,0.631578947368421,0.6153846153846154,0.6460582824697986,0.6934782608695652,0.2969460626940593,0.6478260869565218
34,0.7674418604651163,0.9,0.6521739130434783,0.6923076923076923,0.7826086956521738,0.7661308776828738,0.8130434782608696,0.5633050777891091,0.7760869565217392
35,0.6428571428571429,0.6,0.6818181818181818,0.631578947368421,0.6153846153846154,0.6396021490668313,0.65,0.2827838665960097,0.6409090909090909
36,0.7441860465116279,0.6666666666666666,0.8181818181818182,0.7777777777777778,0.717948717948718,0.7385489458759964,0.7597402597402597,0.49127059890329416,0.7424242424242424
37,0.7209302325581395,0.5238095238095238,0.9090909090909091,0.8461538461538461,0.6470588235294118,0.6900655593423543,0.8571428571428571,0.4711689951601463,0.7164502164502164
38,0.6511627906976745,0.65,0.6521739130434783,0.6190476190476191,0.6341463414634146,0.6510860492118233,0.7282608695652174,0.3015191475654224,0.6510869565217392
39,0.627906976744186,0.6,0.6521739130434783,0.6,0.6,0.6255432421712243,0.7326086956521739,0.25217391304347825,0.6260869565217391
40,0.6904761904761905,0.6,0.7727272727272727,0.7058823529411765,0.6486486486486486,0.6809084840390547,0.6977272727272728,0.37924777785156183,0.6863636363636363
41,0.627906976744186,0.47619047619047616,0.7727272727272727,0.6666666666666666,0.5555555555555556,0.6066014902432798,0.7683982683982683,0.2610671375315312,0.6244588744588744
42,0.7441860465116279,0.7142857142857143,0.7727272727272727,0.75,0.7317073170731706,0.7429320641539521,0.7878787878787878,0.48807056260589954,0.7435064935064934
43,0.7674418604651163,0.9,0.6521739130434783,0.6923076923076923,0.7826086956521738,0.7661308776828738,0.8130434782608696,0.5633050777891091,0.7760869565217392
44,0.6046511627906976,0.7,0.5217391304347826,0.56,0.6222222222222222,0.6043321862224018,0.5739130434782609,0.22418936095456757,0.6108695652173912
45,0.7380952380952381,0.6,0.8636363636363636,0.8,0.6857142857142857,0.7198484689028783,0.7522727272727272,0.48325495707271693,0.7318181818181818
46,0.7441860465116279,0.6666666666666666,0.8181818181818182,0.7777777777777778,0.717948717948718,0.7385489458759964,0.803030303030303,0.49127059890329416,0.7424242424242424
47,0.6744186046511628,0.5238095238095238,0.8181818181818182,0.7333333333333333,0.611111111111111,0.6546536707079772,0.7597402597402597,0.35868354547810377,0.670995670995671
48,0.627906976744186,0.65,0.6086956521739131,0.5909090909090909,0.6190476190476191,0.6290088822211046,0.7543478260869566,0.2581350975560091,0.6293478260869565
49,0.7441860465116279,0.85,0.6521739130434783,0.68,0.7555555555555556,0.7445453821540743,0.8108695652173913,0.507722964514756,0.7510869565217391
50,0.7857142857142857,0.75,0.8181818181818182,0.7894736842105263,0.7692307692307692,0.7833494518006403,0.8409090909090908,0.5701287632984067,0.7840909090909092
