fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
36,0.6046511627906976,0.47619047619047616,0.7272727272727273,0.625,0.5405405405405405,0.5884898863364997,0.6623376623376623,0.21040932949551597,0.6017316017316017
37,0.7209302325581395,0.6190476190476191,0.8181818181818182,0.7647058823529411,0.6842105263157895,0.7116835718867667,0.8463203463203464,0.44701206701282925,0.7186147186147187
38,0.6976744186046512,0.75,0.6521739130434783,0.6521739130434783,0.6976744186046512,0.6993786061802353,0.7326086956521739,0.40217391304347827,0.7010869565217391
39,0.6976744186046512,0.65,0.7391304347826086,0.6842105263157895,0.6666666666666667,0.6931340293252782,0.7695652173913043,0.3908334207517398,0.6945652173913044
40,0.7619047619047619,0.7,0.8181818181818182,0.7777777777777778,0.7368421052631577,0.7567874686642695,0.8045454545454545,0.5229577884350213,0.759090909090909
41,0.6046511627906976,0.5714285714285714,0.6363636363636364,0.6,0.5853658536585366,0.6030226891555273,0.7445887445887447,0.2082434400451838,0.6038961038961039
42,0.7674418604651163,0.7619047619047619,0.7727272727272727,0.7619047619047619,0.7619047619047619,0.7672969364884684,0.7727272727272727,0.5346320346320347,0.7673160173160173
43,0.7441860465116279,0.7,0.782608695652174,0.7368421052631579,0.717948717948718,0.7401527456927534,0.7934782608695652,0.4847207788094203,0.741304347826087
44,0.627906976744186,0.7,0.5652173913043478,0.5833333333333334,0.6363636363636365,0.6290088822211046,0.7043478260869565,0.2663780856520238,0.6326086956521739
45,0.7380952380952381,0.6,0.8636363636363636,0.8,0.6857142857142857,0.7198484689028783,0.8113636363636363,0.48325495707271693,0.7318181818181818
46,0.6046511627906976,0.6190476190476191,0.5909090909090909,0.5909090909090909,0.6046511627906977,0.6048147367590061,0.6969696969696969,0.20995670995670995,0.604978354978355
47,0.6744186046511628,0.5238095238095238,0.8181818181818182,0.7333333333333333,0.611111111111111,0.6546536707079772,0.7554112554112554,0.35868354547810377,0.670995670995671
48,0.7209302325581395,0.65,0.782608695652174,0.7222222222222222,0.6842105263157895,0.7132290320604687,0.7869565217391304,0.4373890473525387,0.716304347826087
49,0.6976744186046512,0.65,0.7391304347826086,0.6842105263157895,0.6666666666666667,0.6931340293252782,0.7608695652173914,0.3908334207517398,0.6945652173913044
50,0.7380952380952381,0.85,0.6363636363636364,0.68,0.7555555555555556,0.7354652207338501,0.8090909090909091,0.4948721003672819,0.7431818181818182
