fold,Acc,Sens,Spec,Prec,F1,Gm,AUC,MCC,BA
16,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9931972789115646,0.9047619047619048,0.9523809523809523
17,0.8780487804878049,0.8571428571428571,0.9,0.9,0.8780487804878048,0.8783100656536799,0.9238095238095239,0.7571428571428571,0.8785714285714286
18,0.9024390243902439,0.9,0.9047619047619048,0.9,0.9,0.9023778112773575,0.9619047619047619,0.8047619047619048,0.9023809523809524
19,0.8780487804878049,0.95,0.8095238095238095,0.8260869565217391,0.8837209302325583,0.8769536014223438,0.9738095238095238,0.765007807162485,0.8797619047619047
20,0.9512195121951219,0.9,1.0,1.0,0.9473684210526316,0.9486832980505138,0.9904761904761905,0.9064982793336028,0.95
21,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9433106575963719,0.8095238095238095,0.9047619047619048
22,0.9512195121951219,0.9047619047619048,1.0,1.0,0.9500000000000001,0.9511897312113419,0.9928571428571429,0.906923823984585,0.9523809523809523
23,0.9024390243902439,0.9,0.9047619047619048,0.9,0.9,0.9023778112773575,0.9785714285714285,0.8047619047619048,0.9023809523809524
24,0.8780487804878049,0.95,0.8095238095238095,0.8260869565217391,0.8837209302325583,0.8769536014223438,0.9428571428571428,0.765007807162485,0.8797619047619047
25,0.9024390243902439,0.85,0.9523809523809523,0.9444444444444444,0.8947368421052632,0.8997354108424372,0.95,0.8081743918926565,0.9011904761904761
26,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9659863945578231,0.8095238095238095,0.9047619047619048
27,0.8536585365853658,0.8095238095238095,0.9,0.8947368421052632,0.8500000000000001,0.8535639569308375,0.9214285714285714,0.7112192093352798,0.8547619047619048
28,0.975609756097561,1.0,0.9523809523809523,0.9523809523809523,0.975609756097561,0.9759000729485332,0.988095238095238,0.9523809523809523,0.9761904761904762
29,0.9024390243902439,0.95,0.8571428571428571,0.8636363636363636,0.9047619047619048,0.9023778112773575,0.9642857142857142,0.8090715166599324,0.9035714285714285
30,0.975609756097561,0.95,1.0,1.0,0.9743589743589743,0.9746794344808963,0.9976190476190475,0.9522700151838143,0.975
31,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9773242630385488,0.8095238095238095,0.9047619047619048
32,0.9024390243902439,0.9047619047619048,0.9,0.9047619047619048,0.9047619047619048,0.9023778112773575,0.9714285714285715,0.8047619047619048,0.9023809523809524
33,0.9024390243902439,0.9,0.9047619047619048,0.9,0.9,0.9023778112773575,0.9380952380952382,0.8047619047619048,0.9023809523809524
34,0.975609756097561,0.95,1.0,1.0,0.9743589743589743,0.9746794344808963,1.0,0.9522700151838143,0.975
35,0.8292682926829268,0.8,0.8571428571428571,0.8421052631578947,0.8205128205128205,0.828078671210825,0.9142857142857143,0.6587130932098565,0.8285714285714285
36,0.9285714285714286,0.8571428571428571,1.0,1.0,0.923076923076923,0.9258200997725514,0.9682539682539683,0.8660254037844386,0.9285714285714286
37,0.8780487804878049,0.8571428571428571,0.9,0.9,0.8780487804878048,0.8783100656536799,0.9452380952380952,0.7571428571428571,0.8785714285714286
38,0.9024390243902439,0.95,0.8571428571428571,0.8636363636363636,0.9047619047619048,0.9023778112773575,0.9571428571428571,0.8090715166599324,0.9035714285714285
39,0.926829268292683,1.0,0.8571428571428571,0.8695652173913043,0.9302325581395349,0.9258200997725514,0.9619047619047619,0.8633316946034313,0.9285714285714286
40,0.9512195121951219,0.95,0.9523809523809523,0.95,0.9500000000000001,0.9511897312113418,0.9928571428571428,0.9023809523809524,0.9511904761904761
41,0.9047619047619048,0.9523809523809523,0.8571428571428571,0.8695652173913043,0.909090909090909,0.9035079029052512,0.9546485260770975,0.8132202844993978,0.9047619047619047
42,0.9024390243902439,0.8095238095238095,1.0,1.0,0.8947368421052632,0.8997354108424374,0.9857142857142857,0.8213423005076353,0.9047619047619048
43,0.8292682926829268,0.85,0.8095238095238095,0.8095238095238095,0.8292682926829269,0.8295150620062532,0.9404761904761905,0.6595238095238095,0.8297619047619047
44,0.8780487804878049,0.9,0.8571428571428571,0.8571428571428571,0.8780487804878048,0.8783100656536799,0.9595238095238094,0.7571428571428571,0.8785714285714286
45,0.9512195121951219,0.95,0.9523809523809523,0.95,0.9500000000000001,0.9511897312113418,0.9476190476190476,0.9023809523809524,0.9511904761904761
46,0.8809523809523809,0.8095238095238095,0.9523809523809523,0.9444444444444444,0.8717948717948718,0.878051853075513,0.9614512471655328,0.769800358919501,0.8809523809523809
47,0.9512195121951219,0.9523809523809523,0.95,0.9523809523809523,0.9523809523809523,0.9511897312113418,0.9833333333333334,0.9023809523809524,0.9511904761904761
48,0.8780487804878049,0.85,0.9047619047619048,0.8947368421052632,0.8717948717948718,0.8769536014223438,0.9452380952380952,0.756565400534509,0.8773809523809524
49,0.975609756097561,0.95,1.0,1.0,0.9743589743589743,0.9746794344808963,0.9976190476190475,0.9522700151838143,0.975
50,0.8780487804878049,0.95,0.8095238095238095,0.8260869565217391,0.8837209302325583,0.8769536014223438,0.9666666666666666,0.765007807162485,0.8797619047619047
